Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica
2016.0001482,LA HISPANO DEL CID SA,"MARZO/16. SERVICIO TTE.VIAJEROS AREA METROPOLITANA CASTELLON, LINEA S-ALMAZORA. JGL 22-05-15 (FORMALIZACION 01-05-15)",29/04/2016,"10.312,13 €",5,44110,227993
2016.0001484,LA HISPANO DEL CID SA,"MARZO/16. SERVICIO TTE.VIAJEROS AREA METROPOLITANA CASTELLON, LINEAS CS-VILLARREAL. JGL 22-05-15 (FORMALIZACION 01-05-15)",29/04/2016,"4.761,61 €",5,44110,227993
2016.0001486,ACCSA,MARZO/16. CONTRATACION MEDIANTE MODALIDAD DE GESTION INTERESADA DEL SERVICIO DE TRANSPORTE PUBLICO URBANO. JGL.22-03-13 FORMALIZADO 22-04-13.,29/04/2016,"265.742,48 €",5,44110,227992
2016.0001511,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),MARZO/16. SUMINISTRO Y EXPLOTACION INTEGRAL DE LA SEÑALIZACION VERTICAL Y BALIZAMIENTO EN TERMINO MUNICIPAL DE CASTELLON. JGL 15-05-15 (FORMALIZADO 04-06-15).,13/05/2016,"35.202,37 €",5,13300,227995
2016.0001551,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),"DEL 2/10/15 AL 29/02/16. DIFERENCIA DE PRECIOS S/ JGL 08/04/16, SERVICIO DE MANTENIMIENTO INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL MOVILIDAD URBANA DE CASTELLON. JGL 13-07-12 FORMALIZADO 1-10-12 Y REV.PRECIOS JGL 23-12-15.",27/05/2016,"2.339,76 €",5,13300,227991
2016.0001626,AUTOS MEDITERRANEO S A,"MARZO/16. CONVENIO ENTRE EL AYUNTAMIENTO Y A.M.S.A. SERVICIO DE TTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA CS-BORRIOL. JGL 22-05-15 (FORMALIZADO 01-06-15).",13/05/2016,"1.644,64 €",5,44110,227994
2016.0001749,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),MARZO 16. MANTENIMIENTO INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL MOVILIDAD URBANA DE CASTELLON. JGL 13-07-12 FORMALIZADO 1-10-12 Y REV.PRECIOS JGL 23-12-15.,19/05/2016,"75.077,50 €",5,13300,227991
2016.0001985,MAQUIVER SL,ABRIL 16.  SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14 FORMALIZADO 16-12-14.,27/05/2016,"41.792,15 €",5,44120,227990
2016.0002018,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,"ABRIL 2016. SERVICIO DE RECOGIDA Y ELIMINACION DE PILAS USADAS TIPO NORMAL Y DE BOTON, BATERIAS DE MOVILES Y SUMINISTRO DE CONTENEDORES EN TERMINO MUNICIPAL. JGL 04-09-15 (FORMALIZADO 25-09-15).",27/05/2016,"2.113,88 €",5,16220,227991
2016.0002035,PLANIFICA URBANISMO Y GESTION SLU,60 % TRABAJOS DE REDACCIÓN DE LA ACTUALIZACION DEL PLAN DE MOVILIDAD URBANA SOSTENIBLE Y SEGURIDAD VIAL A INTEGRAR EN EL PLAN GRAL.ESTRUCTURAL DE CS DEC.25/11/2015.,25/05/2016,"35.089,20 €",5,15111,64000
2016.0002088,ACCSA,ABRIL 16. CONTRATACION MEDIANTE MODALIDAD DE GESTION INTERESADA DEL SERVICIO DE TRANSPORTE PUBLICO URBANO. JGL.22-03-13 FORMALIZADO 22-04-13.,27/05/2016,"265.742,48 €",5,44110,227992
2016.0002116,LA HISPANO DEL CID SA,"ABRIL 16. CONVENIO ENTRE EL AYUNTAMIENTO E HICID, SA, SERVICIO TTE.VIAJEROS AREA METROPOLITANA CASTELLON, LINEAS CS-GRAO. JGL 22-05-15 (FORMALIZACION 01-05-15)",27/05/2016,"20.550,24 €",5,44110,227993
2016.0002117,LA HISPANO DEL CID SA,"ABRIL 16. CONVENIO ENTRE EL AYUNTAMIENTO E HICID, SA, SERVICIO TTE.VIAJEROS AREA METROPOLITANA CASTELLON,  CS-ALMAZORA , JGL 22-05-15 (FORMALIZACION 01-05-15)",27/05/2016,"10.678,84 €",5,44110,227993
2016.0002118,LA HISPANO DEL CID SA,"ABRIL 16. CONVENIO ENTRE EL AYUNTAMIENTO E HICID, SA, SERVICIO TTE.VIAJEROS AREA METROPOLITANA CASTELLON, CS-VILLARREAL. JGL 22-05-15 (FORMALIZACION 01-05-15)",27/05/2016,"5.007,34 €",5,44110,227993
2016.0002163,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","ABRIL 16. SERVICIOS EXTRAORDINARIOS E INMEDIACIONES, GEST.ABANDONO Y SANCIONES CONCESION SERVICIO DE RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS EN VIAS PUBLICAS. JGL 12-07-13 (FORMALIZADO 22-7-13) Y REV.PRECIOS DEC 11-03-15.",27/05/2016,"990,42 €",5,13300,227990
2016.0002225,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),ABRIL 2016. SUMINISTRO Y EXPLOTACION INTEGRAL DE LA SEÑALIZACION VERTICAL Y BALIZAMIENTO EN TERMINO MUNICIPAL DE CASTELLON. JGL 15-05-15 (FORMALIZADO 04-06-15). ,03/06/2016,"37.223,76 €",5,13300,227995
2016.0002293,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),ABRIL 16. MANTENIMIENTO INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL MOVILIDAD URBANA DE CASTELLON. JGL 13-07-12 FORMALIZADO 1-10-12 Y REV.PRECIOS JGL 23-12-15.,10/06/2016,"71.129,14 €",5,13300,227991
2016.0002308,AUTOS MEDITERRANEO S A,"ABRIL 16. SERVICIO DE TTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA CS-BORRIOL. JGL 22-05-15 (FORMALIZADO 01-06-15).",10/06/2016,"1.995,62 €",5,44110,227994
2016.0002349,API MOVILIDAD SA,ABRIL 16. DTO REVISION PRECIOS NEGATIVA S/ JGL 22/4/16 (257.63€). SERVICIO DE SEÑALIZACION HORIZONTAL EN VIA PUBLICA TERMINO MUNICIPAL DE CASTELLON.  JGL 03-08-12 (FORMALIZADO 26-09-12) Y PRORROGA DEC 20-04-15.,17/06/2016,"19.640,57 €",5,13300,227994
2016.0002452,MAQUIVER SL,DE FEBRERO A ABRIL/16. SERVICIOS DE REPARTO Y SUMINISTRO DE VALLAS Y SEÑALIZACIÓN PORTÁTIL EN LA VÍA PÚBLICA DEL TÉRMINO DE CASTELLON,16/06/2016,"5.253,67 €",5,13300,227993
2016.0002463,"VIA RESERVADA, S.A","MARZO 16. SERVICIO TRANSPORTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA 1 DEL TRAM CS. JGL 22-05-15 (FORMALIZADO 01-06-2015).",01/07/2016,"38.958,88 €",5,44110,227991
2016.0002464,"VIA RESERVADA, S.A","ABRIL 16. SERVICIO TRANSPORTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA 1 DEL TRAM CS. JGL 22-05-15 (FORMALIZADO 01-06-2015).",01/07/2016,"41.601,85 €",5,44110,227991
2016.0002590,MAQUIVER SL,MAYO 16. SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14 FORMALIZADO 16-12-14.,17/06/2016,"41.792,15 €",5,44120,227990
2016.0002591,API MOVILIDAD SA,MAYO 16. SERVICIO DE SEÑALIZACION HORIZONTAL EN VIA PUBLICA TERMINO MUNICIPAL DE CASTELLON.  JGL 03-08-12 (FORMALIZADO 26-09-12) Y PRORROGA DEC 20-04-15.,17/06/2016,"10.871,61 €",5,13300,227994
2016.0002608,"SOLUCIONES CUATROOCHENTA, S.L.",26/05/16. DISEÑO PARA VINILOS DE BICICLETAS ELÉCTRICAS MUNICIPALES. 1ª OPERACIÓN CONTABLE S/BASE 6º DE LAS BASES DE EJ. DEL PRESUPUESTO.,08/07/2016,"465,85 €",5,44120,22699
2016.0002624,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","MAYO 16. SERVICIOS EXTRAORDINARIOS E INMEDIACIONES, GEST.ABANDONO Y SANCIONES CONCESION SERVICIO DE RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS EN VIAS PUBLICAS. JGL 12-07-13 (FORMALIZADO 22-7-13) Y REV.PRECIOS DEC 11-03-15.",01/07/2016,"2.659,18 €",5,13300,227990
2016.0002675,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),MAYO/16. SUMINISTRO Y EXPLOTACION INTEGRAL DE LA SEÑALIZACION VERTICAL Y BALIZAMIENTO EN TERMINO MUNICIPAL DE CASTELLON. JGL 15-05-15 (FORMALIZADO 04-06-15).,08/07/2016,"77.030,70 €",5,13300,227995
2016.0002706,LA HISPANO DEL CID SA,"MAYO 16.  SERVICIO TTE.VIAJEROS AREA METROPOLITANA CASTELLON, LINEAS CS-GRAO . JGL 22-05-15 (FORMALIZACION 01-05-15)",08/07/2016,"21.493,67 €",5,44110,227993
2016.0002707,LA HISPANO DEL CID SA,"MAYO 16. SERVICIO TTE.VIAJEROS AREA METROPOLITANA ,  CS-ALMAZORA , JGL 22-05-15 (FORMALIZACION 01-05-15)",08/07/2016,"11.223,21 €",5,44110,227993
2016.0002708,LA HISPANO DEL CID SA,"MAYO 16. SERVICIO TTE.VIAJEROS AREA METROPOLITANA CASTELLON, LINEAS CS-VILLARREAL. JGL 22-05-15 (FORMALIZACION 01-05-15)",08/07/2016,"5.464,60 €",5,44110,227993
2016.0002709,ACCSA,MAYO 16. GESTION INTERESADA DEL SERVICIO DE TRANSPORTE PUBLICO URBANO. JGL.22-03-13 FORMALIZADO 22-04-13.,08/07/2016,"265.742,48 €",5,44110,227992
2016.0003446,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),MAYO 16. SERVICIO DE MANTENIMIENTO INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL MOVILIDAD URBANA DE CASTELLON. JGL 13-07-12 FORMALIZADO 1-10-12 Y REV.PRECIOS JGL 23-12-15. ,08/07/2016,"70.889,02 €",5,13300,227991
2016.0003488,AUTOS MEDITERRANEO S A,"MAYO 16. SERVICIO DE TTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA CS-BORRIOL. JGL 22-05-15 (FORMALIZADO 01-06-15).",08/07/2016,"2.204,13 €",5,44110,227994
2016.0003608,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),"MARZO 16. MANTENIMIENTO ADICIONAL SEMAFOROS ""TRAM"" (FUERA DE CONTRATO)",28/07/2016,"14.287,03 €",5,13300,227991
2016.0003609,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),"ABRIL 16. MANTENIMIENTO SEMAFOROS ADICIONAL ""TRAM"" (FUERA CONTRATO",28/07/2016,"14.374,92 €",5,13300,227991
2016.0003610,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),"MAYO 16. MANTENIMIENTO SEMAFOROS ADICIONAL ""TRAM"" (FUERA CONTRATO",28/07/2016,"14.548,41 €",5,13300,227991
2016.0003823,ACCSA,JUNIO/16.  CONTRATACION MEDIANTE MODALIDAD DE GESTION INTERESADA DEL SERVICIO DE TRANSPORTE PUBLICO URBANO. JGL.22-03-13 FORMALIZADO 22-04-13.,29/07/2016,"265.742,48 €",5,44110,227992
2016.0003824,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),JUNIO/16. SUMINISTRO Y EXPLOTACION INTEGRAL DE LA SEÑALIZACION VERTICAL Y BALIZAMIENTO EN TERMINO MUNICIPAL DE CASTELLON. JGL 15-05-15 (FORMALIZADO 04-06-15).,29/07/2016,"32.281,99 €",5,13300,227995
2016.0003828,LA HISPANO DEL CID SA,"JUNIO/16.SERVICIO TTE.VIAJEROS AREA METROPOLITANA CASTELLON, LINEA CS-GRAO. (NO CONTRATO)",29/09/2016,"25.775,04 €",5,44110,227993
2016.0003829,LA HISPANO DEL CID SA,"JUNIO 2016, TRANSPORTE URBANO CASTELLÓN ALMAZORA, (NO CONTRATO)",29/09/2016,"10.568,82 €",5,44110,227993
2016.0003830,LA HISPANO DEL CID SA,"JUNIO 2016 TRANSPORTE URBANO CASTELLÓN VILLARREAL, (NO CONTRATO)",29/09/2016,"5.303,03 €",5,44110,227993
2016.0003841,MAQUIVER SL,JUNIO/16.  SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14 FORMALIZADO 16-12-14.,29/07/2016,"41.792,15 €",5,44120,227990
2016.0003849,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","JUNIO/16.  APORT. MUNIC.SERVICIOS EXTRAORDINARIOS E INMEDIACIONES, GEST.ABANDONO Y SANCIONES CONCESION SERVICIO DE RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS EN VIAS PUBLICAS. JGL 12-07-13 (FORMALIZADO 22-7-13) Y REV.PRECIOS DEC 11-03-15.",29/07/2016,"4.273,65 €",5,13300,227990
2016.0003876,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,"JUNIO/16.  SERVICIO DE RECOGIDA Y ELIMINACION DE PILAS USADAS TIPO NORMAL Y DE BOTON, BATERIAS DE MOVILES Y SUMINISTRO DE CONTENEDORES EN TERMINO MUNICIPAL. JGL 04-09-15 (FORMALIZADO 25-09-15).",29/07/2016,"2.113,88 €",5,16220,227991
2016.0003958,API MOVILIDAD SA,JUNIO 16. CONTRATO DEL SERVICIO DE SEÑALIZACION HORIZONTAL EN VIA PUBLICA TERMINO MUNICIPAL DE CASTELLON.  JGL 03-08-12 (FORMALIZADO 26-09-12) Y PRORROGA DEC 20-04-15.,29/07/2016,"11.123,47 €",5,13300,227994
2016.0003959,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),JUNIO 16. MANTENIMIENTO INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL MOVILIDAD URBANA DE CASTELLON. JGL 13-07-12 FORMALIZADO 1-10-12 Y REV.PRECIOS JGL 23-12-15.,09/09/2016,"77.947,01 €",5,13300,227991
2016.0003960,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),JUNIO 16. MANTENIMIENTO INSTALACIONES SEMAFORICAS ADICIONALES TRAM (FUERA CONTRATO),29/09/2016,"15.038,67 €",5,13300,227991
2016.0003974,ZONA LIMITE CASTELLON SL,"15/07/16 5.000 UNID. FLYERS ""BONO ACTIVA' TRANSPORTE URBANO PARA MOVILIDAD URBANA",10/10/2016,"165,77 €",5,44110,227995
2016.0004237,AUTOS MEDITERRANEO S A,JUNIO 16. TRANSPORTE VIAJEROS CS-ROSER-HOSP. MAGDALENA,12/08/2016,"1.789,24 €",5,44110,227994
2016.0004240,AMBULANCIAS CSA SL,"23/6/16. AMPLIACION SERVICIO SANT JOAN PARA MEJORAR ASISTENCIA SANITARIA (6 H DE 2 ENFERMEROS, UNA AMBULACIA UCI Y UN MÉDICO)",12/09/2016,"1.410,00 €",5,13500,22799
2016.0004275,MAQUIVER SL,30/6/16. AMPLIACION CONTRATO SERVICIO PRESTAMO BICICLETAS DE USO PUBLICO. INCREMENTO 2 BANCADAS Y ADQUIRIR 92 BICICLETAS. JGL 22-4-16.,09/09/2016,"58.910,88 €",5,44120,227990
2016.0004331,RED DE CIUDADES POR LA BICICLETA,2016. CUOTA ASOCIACION RED DE CIUDADES POR LA BICICLETA,31/08/2016,"1.800,00 €",5,44110,48900
2016.0004415,MAQUIVER SL,"31/7. AMPLIACION CONTRATO SERVICIO PRESTAMO BICICLETAS DE USO PUBLICO EN TERMINO MUNICIPAL CASTELLON, CONSISTENTE EN INCREMENTO 2 PUNTOS INFORMACION. JGL 22-04-16.",09/09/2016,"43.238,45 €",5,44120,227990
2016.0004416,MAQUIVER SL,JULIO/16. CONTRATO SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14 FORMALIZADO 16-12-14.,09/09/2016,"41.792,15 €",5,44120,227990
2016.0004521,MAQUIVER SL,31/05/16. SERVICIOS DE REPARTO Y SUMINISTRO DE VALLAS Y SEÑALIZACIÓN PORTATIL,31/08/2016,"2.577,68 €",5,13300,227993
2016.0004528,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),JULIO/16. SUMINISTRO Y EXPLOTACION INTEGRAL DE LA SEÑALIZACION VERTICAL Y BALIZAMIENTO EN TERMINO MUNICIPAL DE CASTELLON. JGL 15-05-15 (FORMALIZADO 04-06-15).,09/09/2016,"39.001,78 €",5,13300,227995
2016.0004536,API MOVILIDAD SA,JULIO/16. CONTRATO DEL SERVICIO DE SEÑALIZACION HORIZONTAL EN VIA PUBLICA TERMINO MUNICIPAL DE CASTELLON.  JGL 03-08-12 (FORMALIZADO 26-09-12) Y PRORROGA DEC 20-04-15.,02/09/2016,"4.863,67 €",5,13300,227994
2016.0004540,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","JULIO/16. APORT. MUNIC.SERVICIOS EXTRAORDINARIOS E INMEDIACIONES, GEST.ABANDONO Y SANCIONES CONCESION SERVICIO DE RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS EN VIAS PUBLICAS. JGL 12-07-13 (FORMALIZADO 22-7-13) Y REV.PRECIOS DEC 11-03-15.",21/10/2016,"2.102,93 €",5,13300,227990
2016.0004599,"VIA RESERVADA, S.A","JULIO/16. SERVICIO TRANSPORTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA 1 DEL TRAM CS.",29/09/2016,"36.890,48 €",5,44110,227991
2016.0004659,ACCSA,JULIO 16. CONTRATACION MEDIANTE MODALIDAD DE GESTION INTERESADA DEL SERVICIO DE TRANSPORTE PUBLICO URBANO. JGL.22-03-13 FORMALIZADO 22-04-13.,09/09/2016,"265.742,48 €",5,44110,227992
2016.0004685,MAQUIVER SL,JUNIO 16. SERVICIOS DE REPARTO Y SUMINISTRO DE VALLAS Y SENALIZACION,29/09/2016,"7.260,05 €",5,13300,227993
2016.0004688,MAQUIVER SL,JULIO 16. SERVICIOS DE REPARTO Y SUMINISTRO DE VALLAS Y SENALIZACION,13/09/2016,"2.515,38 €",5,13300,227993
2016.0004699,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,28/07/16. DISEÑO Y MAQUETACIÓN FLYER BONO TRANSPORTE URBANO.,13/09/2016,"108,90 €",5,44110,227995
2016.0004705,LA HISPANO DEL CID SA,JULIO 16. SERVICIO TRANSPORTE VIAJEROS CASTELLON- GRAO-PLAYA,29/09/2016,"35.507,41 €",5,44110,227993
2016.0004706,LA HISPANO DEL CID SA,JULIO 16. SERVICIO TRANSPORTE DE VIAJEROS CASTELLON-GPO PERPETUO SOCORRO,29/09/2016,"9.233,32 €",5,44110,227993
2016.0004707,LA HISPANO DEL CID SA,JULIO 16. SERVICIO DE TRANSPORTE DE VIAJEROS CASTELLON LA RALLA,29/09/2016,"4.556,74 €",5,44110,227993
2016.0004708,LA HISPANO DEL CID SA,JULIO/16. SERVICIO TRANSPORTE DE VIAJEROS CASTELLON URBANIZACIONES - MONTAÑA.,27/09/2016,"248,16 €",5,44110,227993
2016.0004709,LA HISPANO DEL CID SA,JULIO 2016. BONO ACTIVAT TTPP CASTELLON,27/09/2016,"389,07 €",5,44110,227995
2016.0004726,PLANIFICA URBANISMO Y GESTION SLU,25/08/16. 30 % TRABAJOS DE REDACCIÓN DE LA ACTUALIZACION DEL PLAN DE MOVILIDAD URBANA SOSTENIBLE Y SEGURIDAD VIAL A INTEGRAR EN EL PLAN GRAL.ESTRUCTURAL DE CS DEC.25/11/2015.,30/09/2016,"17.544,60 €",5,15111,64000
2016.0004752,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),JULIO 16. MANTENIMIENTO INSTALACIONES SEMAFORICAS ADICIONALES TRAM (FUERA CONTRATO),24/11/2016,"15.028,39 €",5,13300,227991
2016.0004753,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),JULIO 16. SERVICIO DE MANTENIMIENTO INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL MOVILIDAD URBANA DE CASTELLON. JGL 13-07-12 FORMALIZADO 1-10-12 Y REV.PRECIOS JGL 23-12-15.,07/10/2016,"64.522,44 €",5,13300,227991
2016.0004778,ACCSA,JULIO 16. BONO ACTIVAT TUCS TRANSPORTE PUBLICO URBANO.,24/11/2016,"893,21 €",5,44110,227992
2016.0004781,MAQUIVER SL,AGOSTO 16. SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14 FORMALIZADO 16-12-14.,07/10/2016,"41.792,15 €",5,44120,227990
2016.0004784,MAQUIVER SL,AGOSTO 16. SERVICIOS DE REPARTO Y SUMINISTRO DE VALLAS Y SENALIZACION,29/09/2016,"745,21 €",5,13300,227993
2016.0004834,AUTOS MEDITERRANEO S A,JULIO/16. BONO ACTIVAT TTPP CASTELLON,17/10/2016,"60,69 €",5,44110,227994
2016.0004868,API MOVILIDAD SA,AGOSTO 16. SERVICIO DE SEÑALIZACION HORIZONTAL EN VIA PUBLICA TERMINO MUNICIPAL DE CASTELLON.  JGL 03-08-12 (FORMALIZADO 26-09-12) Y PRORROGA DEC 20-04-15.,30/09/2016,"337,59 €",5,13300,227994
2016.0004869,"VIA RESERVADA, S.A","JULIO/16. BONO ACTIVIA TRANSPORTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA 1 DEL TRAM CS.",24/11/2016,"993,17 €",5,44110,227991
2016.0004940,ACCSA,AGOSTO 16. CONTRATACION MEDIANTE MODALIDAD DE GESTION INTERESADA DEL SERVICIO DE TRANSPORTE PUBLICO URBANO. JGL.22-03-13 FORMALIZADO 22-04-13.,07/10/2016,"265.742,48 €",5,44110,227992
2016.0004941,ACCSA,AGOSTO 16. BONO ACTIVAT.CONTRATACION MEDIANTE MODALIDAD DE GESTION INTERESADA DEL SERVICIO DE TRANSPORTE PUBLICO URBANO. JGL.22-03-13 FORMALIZADO 22-04-13.,07/10/2016,"3.485,75 €",5,44110,227992
2016.0004955,AUTOS MEDITERRANEO S A,JULIO/16. TRANSPORTE VIAJEROS CS-ROSER-HOSP. MAGDALENA,24/11/2016,"1.413,78 €",5,44110,227994
2016.0004956,AUTOS MEDITERRANEO S A,JULIO/16. TRANSPORTE VIAJEROS CASTELLON-VILLAS BENICASIM,24/11/2016,"1.614,57 €",5,44110,227994
2016.0004980,LA HISPANO DEL CID SA, AGOSTO 16. SERVICIO TRANSPORTE VIAJEROS CASTELLON- GRAO-PLAYA,24/11/2016,"34.626,48 €",5,44110,227993
2016.0004981,LA HISPANO DEL CID SA,AGOSTO 16. SERVICIO TRANSPORTE DE VIAJEROS CASTELLON-GPO PERPETUO SOCORRO,24/11/2016,"7.912,77 €",5,44110,227993
2016.0004982,LA HISPANO DEL CID SA,AGOSTO 16. TRANSPORTE VIAJEROS LINEA CASTELLON CAMINO LA RALLA,24/11/2016,"4.418,21 €",5,44110,227993
2016.0004983,LA HISPANO DEL CID SA,AGOSTO 16.  SERVICIO TRANSPORTE DE VIAJEROS CASTELLON URBANIZACIONES - MONTAÑA.,24/11/2016,"803,53 €",5,44110,227993
2016.0004984,LA HISPANO DEL CID SA,AGOSTO 16. BONO ACTIVAT TTPP HICID,24/11/2016,"1.453,76 €",5,44110,227993
2016.0005010,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),AGOSTO 16.  CONTRATACION DEL SUMINISTRO Y EXPLOTACION INTEGRAL DE LA SEÑALIZACION VERTICAL Y BALIZAMIENTO EN TERMINO MUNICIPAL DE CASTELLON. JGL 15-05-15 (FORMALIZADO 04-06-15).,21/10/2016,"13.622,14 €",5,13300,227995
2016.0005033,AUTOS MEDITERRANEO S A,AGOSTO/16.TRANSPORTE VIAJEROS CASTELLON-VILLAS BENICASIM,24/11/2016,"4.813,31 €",5,44110,227994
2016.0005034,AUTOS MEDITERRANEO S A,AGOSTO/16. TRANSPORTE VIAJEROS CS-ROSER-HOSP. MAGDALENA,24/11/2016,"805,74 €",5,44110,227994
2016.0005035,AUTOS MEDITERRANEO S A,AGOSTO/16.  BONO ACTIVAT TTPP CASTELLON,17/10/2016,"277,74 €",5,44110,227994
2016.0005082,"VIA RESERVADA, S.A","AGOSTO/16. SERVICIO TRANSPORTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA 1 DEL TRAM CS.",24/11/2016,"30.961,04 €",5,44110,227991
2016.0005084,"VIA RESERVADA, S.A","AGOSTO/16. BONO ACTIVIA TRANSPORTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA 1 DEL TRAM CS.",24/11/2016,"3.392,93 €",5,44110,227991
2016.0005087,AUTOS MEDITERRANEO S A,JULIO Y AGOSTO/16. SERVICIO DISCRECIONAL DE AUTOBUS NOCTURNO CASTELLON-BENICASIM.,19/10/2016,"3.267,00 €",5,44110,227994
2016.0005114,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),AGOSTO 16. SERVICIO DE MANTENIMIENTO INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL MOVILIDAD URBANA DE CASTELLON. JGL 13-07-12 FORMALIZADO 1-10-12 Y REV.PRECIOS JGL 23-12-15.,21/10/2016,"64.395,17 €",5,13300,227991
2016.0005143,"VIA RESERVADA, S.A","JUNIO 2016. SERVICIO TRANSPORTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA 1 DEL TRAM CS.",24/11/2016,"25.494,02 €",5,44110,227991
2016.0005225,MAQUIVER SL,SEPTIEMBRE/16. SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14 FORMALIZADO 16-12-14.,28/10/2016,"41.792,15 €",5,44120,227990
2016.0005266,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),AGOSTO/16. MANTENIMIENTO INSTALACIONES SEMAFORICAS ADICIONALES TRAM (FUERA CONTRATO),24/11/2016,"14.796,47 €",5,13300,227991
2016.0005295,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),SEPTIEMBRE/16. SUMINISTRO Y EXPLOTACION INTEGRAL DE LA SEÑALIZACION VERTICAL Y BALIZAMIENTO EN TERMINO MUNICIPAL DE CASTELLON. JGL 15-05-15 (FORMALIZADO 04-06-15).,28/10/2016,"24.332,76 €",5,13300,227995
2016.0005383,"VIA RESERVADA, S.A","SEPTIEMBRE/16.  BONO ACTIVIA TRANSPORTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA 1 DEL TRAM CS.",24/11/2016,"6.193,24 €",5,44110,227991
2016.0005384,MAQUIVER SL,SEPTIEMBRE 16. SERVICIO DE REPARTO Y SUMINISTRO DE VALLAS Y SEÑALIZACION PORTATIL EN LA VIA PUBLICA DEL TERMINO MUNICIPAL DE CASTELLON. JGL 04-08-16 (FORMALIZADO 2/09/16).,04/11/2016,"2.675,03 €",5,13300,227993
2016.0005385,"VIA RESERVADA, S.A","SEPTIEMBRE/16. SERVICIO TRANSPORTE DE VIAJEROS AREA METROPOLITANA CASTELLON, LINEA 1 DEL TRAM CS.",24/11/2016,"47.901,13 €",5,44110,227991
2016.0005408,LA HISPANO DEL CID SA, SEPTIEMBRE 16. SERVICIO TRANSPORTE VIAJEROS CASTELLON- GRAO-PLAYA,24/11/2016,"28.789,64 €",5,44110,227993
